1164,0,0,0,0
2164,0,0,0,0
3164,0,0,0,0
4165,0,0,0,0
5165,0,0,0,0
6165,0,0,0,0
7165,0,0,0,0
8166,0,0,0,0
9166,0,0,0,0
10166,0,0,0,0
11167,0,0,0,0
12168,1,0,0,0
13168,1,0,0.06015777587890625,0.006015777587890625
14168,1,0,0.6063385009765625,0.06664962768554687
15168,1,0,0.6082916259765625,0.12747879028320314
16168,1,0,0.6144485473632812,0.18892364501953124
17167,1,0,0.6082916259765625,0.2497528076171875
18168,1,0,0.6074905395507812,0.3105018615722656
19168,1,0,0.6074905395507812,0.37125091552734374
20167,1,0,0.6053314208984375,0.4317840576171875
21168,1,0,0.6082916259765625,0.49261322021484377
22169,1,0,0.6074905395507812,0.5533622741699219
23169,1,0,0.6074905395507812,0.6080955505371094
24168,1,0,0.6082916259765625,0.6082908630371093
25169,1,1,1.237701416015625,0.6712318420410156
26169,1,1,5.323890686035156,1.142176055908203
27169,1,1,5.320152282714844,1.6133621215820313
28169,1,1,5.321495056152344,2.0847625732421875
29169,1,1,5.322166442871094,2.556230163574219
30170,1,1,5.3190155029296875,3.027598571777344
31170,1,1,5.32464599609375,3.4992340087890623
32170,1,1,5.32196044921875,3.970680999755859
33170,1,1,5.326744079589844,4.442606353759766
34170,1,1,5.3201141357421875,4.913788604736328
35170,1,1,5.303337097167969,5.320352172851562
36170,2,1,2.1136474609375,4.999327850341797
37170,2,1,3.5706100463867188,4.824373626708985
38170,2,1,5.6168212890625,4.85390625
39170,2,1,4.9889678955078125,4.820586395263672
40170,2,1,5.611358642578125,4.849820709228515
41170,2,1,5.6295623779296875,4.88031234741211
42170,2,1,4.988037109375,4.846920013427734
43170,2,1,5.61639404296875,4.875885009765625
44169,2,1,5.603485107421875,4.904222106933593
45170,2,1,5.0017852783203125,4.874066925048828
46169,2,1,5.6178131103515625,5.224483489990234
47169,2,1,5.61083984375,5.428506469726562
48169,2,1,4.9877166748046875,5.365596008300781
49170,2,2,4.3585052490234375,5.302549743652344
50170,2,2,3.7272491455078125,5.114138793945313
51171,2,2,3.7431182861328125,4.925494384765625
52171,2,2,3.7304840087890625,4.799739074707031
53170,2,2,3.7296295166015625,4.611062622070312
54171,2,2,3.7302093505859375,4.423735046386719
55171,2,2,3.7455291748046875,4.298109436035157
56171,2,2,3.7181396484375,4.10814208984375
57171,2,2,3.728607177734375,3.9199188232421873
58171,2,2,3.7306365966796875,3.7942108154296874
59172,2,2,3.7311553955078125,3.731475830078125
60173,3,2,2.4010467529296875,3.5988555908203126
61172,3,2,3.6688308715820312,3.5914268493652344
62173,3,2,4.653007507324219,3.68367919921875
63172,3,2,4.6485443115234375,3.7755706787109373
64172,3,2,4.6497802734375,3.8675277709960936
65173,3,2,3.726287841796875,3.8656036376953127
66173,3,2,4.6480865478515625,3.958598327636719
67172,3,2,4.652503967285156,4.050988006591797
68172,3,2,4.633598327636719,4.1412841796875
69172,3,2,4.647789001464844,4.232947540283203
70173,3,2,4.6529388427734375,4.458136749267578
71172,3,2,4.651176452636719,4.5563713073730465
72172,3,2,3.7076339721679688,4.461833953857422
73172,3,3,3.7102127075195312,4.368000793457031
74172,3,3,4.653923034667969,4.368415069580078
75172,3,3,3.7093048095703125,4.366716766357422
76172,3,3,3.7081375122070312,4.272721862792968
77173,3,3,3.7066726684570312,4.178138732910156
78172,3,3,4.650398254394531,4.179818725585937
79172,3,3,3.7298126220703125,4.088021087646484
80172,3,3,3.6933059692382812,3.9920578002929688
81172,3,3,3.7068099975585938,3.8976211547851562
82173,3,3,3.70623779296875,3.8974815368652345
83173,3,3,4.652687072753906,3.991728973388672
84173,4,3,2.589385986328125,3.7852752685546873
85174,4,3,3.7093963623046875,3.785284423828125
86173,4,3,4.214454650878906,3.8359161376953126
87174,4,3,4.951019287109375,3.9603507995605467
88175,4,3,4.940643310546875,3.9893753051757814
89174,4,3,4.9415283203125,4.110546875
90175,4,3,3.719512939453125,4.113167572021484
91175,4,3,4.94317626953125,4.23680419921875
92174,4,3,4.944122314453125,4.360592651367187
93175,4,3,4.95068359375,4.390392303466797
94175,4,3,4.947174072265625,4.626171112060547
95175,4,3,3.69146728515625,4.624378204345703
96174,4,3,4.944976806640625,4.697430419921875
97175,4,3,4.973114013671875,4.699639892578125
98175,4,4,4.943695068359375,4.699945068359375
99174,4,4,3.637603759765625,4.569552612304688
100175,4,4,4.943084716796875,4.6919097900390625
101175,4,4,4.9735107421875,4.694943237304687
102174,4,4,3.657867431640625,4.566317749023438
103175,4,4,4.974853515625,4.568734741210937
104175,4,4,3.68524169921875,4.44254150390625
105175,4,4,4.92144775390625,4.56553955078125
106175,4,4,3.657562255859375,4.436798095703125
107175,4,4,4.946136474609375,4.434100341796875
108175,4,4,3.686309814453125,4.30836181640625
109175,5,4,3.482391357421875,4.292840576171875
110175,5,4,4.9443359375,4.292965698242187
111174,5,4,3.6713638305664062,4.162751007080078
112175,5,4,4.325782775878906,4.229542541503906
113174,5,4,6.183624267578125,4.350419616699218
114175,5,4,4.605865478515625,4.442481994628906
115175,5,4,4.644622802734375,4.414799499511719
116174,5,4,6.186256408691406,4.6676689147949215
117174,5,4,4.609413146972656,4.63399658203125
118175,5,4,4.583702087402344,4.723735809326172
119175,5,4,6.1823272705078125,4.9937294006347654
120175,5,4,4.645576477050781,4.963853454589843
121174,5,4,4.608917236328125,5.057608795166016
122175,5,4,6.1785125732421875,5.242881774902344
123175,5,5,4.611717224121094,5.08569107055664
124175,5,5,4.579048156738281,5.083009338378906
125174,5,5,4.612388610839844,5.079785919189453
126174,5,5,4.64202880859375,4.925363159179687
127175,5,5,4.609107971191406,4.925332641601562
128175,5,5,6.179046630859375,5.084867095947265
129175,5,5,4.609031677246094,4.927537536621093
130175,5,5,4.6132659912109375,4.924306488037109
131174,5,5,4.6121978759765625,4.924634552001953
132175,5,5,4.607353210449219,4.767518615722656
133175,5,5,4.6148681640625,4.767833709716797
134175,6,5,4.349822998046875,4.744911193847656
135175,6,5,4.6094512939453125,4.744617462158203
136176,6,5,4.614105224609375,4.741825103759766
137176,6,5,5.039543151855469,4.784868621826172
138176,6,5,5.534820556640625,4.720446014404297
139176,6,5,5.4900970458984375,4.808552551269531
140176,6,5,7.4127960205078125,5.088505554199219
141176,6,5,5.576568603515625,5.184942626953125
142176,6,5,5.528411865234375,5.277048492431641
143176,6,5,5.5325775146484375,5.3688194274902346
144176,6,5,5.533538818359375,5.487191009521484
145176,6,5,5.5312957763671875,5.579375457763672
146176,6,5,5.4939422607421875,5.667359161376953
147176,6,5,5.5286407470703125,5.716268920898438
148176,6,5,5.537017822265625,5.716488647460937
149176,6,6,5.530487060546875,5.720527648925781
150180,6,6,5.5781707763671875,5.537065124511718
151179,6,6,5.5286407470703125,5.5322723388671875
152180,6,6,5.4610748291015625,5.525538635253906
153183,6,6,5.528961181640625,5.525177001953125
154183,6,6,5.5672760009765625,5.528550720214843
155183,6,6,3.6449432373046875,5.339915466308594
156183,6,6,5.5326690673828125,5.343788146972656
157183,6,6,5.5259857177734375,5.343522644042968
158197,6,6,5.537567138671875,5.343577575683594
159197,6,6,5.5288238525390625,5.343411254882812
160197,6,6,5.5302886962890625,5.338623046875
161197,6,6,5.5311126708984375,5.338870239257813
162197,6,6,5.53546142578125,5.346308898925781
163197,6,6,5.5711212158203125,5.35052490234375
164197,6,6,5.530426025390625,5.346839904785156
165197,6,6,5.5416412353515625,5.536509704589844
166197,6,6,5.4906463623046875,5.532307434082031
167197,6,6,5.5332183837890625,5.533030700683594
168197,6,6,5.530609130859375,5.532334899902343
169197,7,6,5.224090576171875,5.501861572265625
170197,7,6,5.5323944091796875,5.502072143554687
171197,7,6,5.570526123046875,5.506013488769531
172197,7,6,3.5670547485351562,5.309172821044922
173197,7,6,5.5350494384765625,5.305565643310547
174197,7,6,5.866912841796875,5.339214324951172
175197,7,6,6.5027923583984375,5.435329437255859
176197,7,6,6.459747314453125,5.532239532470703
177197,7,6,6.4522705078125,5.624144744873047
178197,7,6,6.455421447753906,5.7166259765625
179197,7,6,4.1606292724609375,5.610279846191406
180197,7,6,6.454193115234375,5.702459716796875
181197,7,6,6.510856628417969,5.7964927673339846
182197,7,6,6.452003479003906,6.084987640380859
183198,7,6,6.451629638671875,6.176645660400391
184198,7,6,6.453285217285156,6.235282897949219
185198,7,6,6.412696838378906,6.2262733459472654
186198,7,6,6.455421447753906,6.225840759277344
187198,7,6,4.2580413818359375,6.006417846679687
188198,7,7,8.647918701171875,6.225667572021484
189198,7,7,6.4987335205078125,6.4594779968261715
190198,7,7,6.411842346191406,6.455242919921875
191198,7,7,4.2580413818359375,6.229961395263672
192198,7,7,6.450347900390625,6.229795837402344
193198,7,7,6.4515228271484375,6.22978515625
194198,7,7,6.455635070800781,6.230020141601562
195198,7,7,6.450401306152344,6.233790588378906
196198,7,7,4.2616729736328125,6.014415740966797
197198,7,7,6.4488525390625,6.233496856689453
198198,7,7,6.499855041503906,6.018690490722657
199198,7,7,6.4577178955078125,6.014588928222656
200198,7,7,6.451042175292969,6.0185089111328125
201198,8,7,6.178871154785156,6.210591888427734
202198,8,7,6.400947570800781,6.20565185546875
203198,8,7,4.3067474365234375,5.99117431640625
204198,8,7,6.4010009765625,5.985710906982422
205198,8,7,6.501670837402344,5.990837860107422
206198,8,7,6.453498840332031,6.210020446777344
207198,8,7,4.252433776855469,5.990378570556641
208198,8,7,6.458091735839844,5.986202239990234
209198,8,7,7.2558746337890625,6.066017913818359
210198,8,7,7.38116455078125,6.159030151367188
211198,8,7,4.85992431640625,6.0271354675292965
212198,8,7,7.3734130859375,6.124382019042969
213198,8,7,7.3719482421875,6.430902099609375
214198,8,7,4.8663330078125,6.277435302734375
215198,8,7,7.43603515625,6.370871734619141
216198,8,7,7.32305908203125,6.457827758789063
217199,8,7,7.374267578125,6.770011138916016
218199,8,7,4.8663330078125,6.610835266113281
219199,8,7,7.37188720703125,6.6224365234375
220199,8,7,7.429931640625,6.627313232421875
221200,8,7,7.38311767578125,6.879632568359375
222201,8,7,4.85992431640625,6.62828369140625
223200,8,7,7.18792724609375,6.609881591796875
224201,8,7,7.37640380859375,6.860888671875
225201,8,8,4.8665771484375,6.60394287109375
226201,8,8,7.37799072265625,6.60943603515625
227202,8,8,7.4315185546875,6.6151611328125
228202,8,8,7.38067626953125,6.866595458984375
229201,8,8,4.81854248046875,6.611260986328125
230201,8,8,7.37554931640625,6.60582275390625
231202,8,8,7.4266357421875,6.610174560546875
232202,8,8,4.85992431640625,6.610174560546875
233202,8,8,7.3741455078125,6.62879638671875
234202,8,8,7.37091064453125,6.6282470703125
235202,8,8,4.8663330078125,6.62822265625
236202,8,8,7.382568359375,6.628680419921875
237201,8,8,7.37322998046875,6.6228515625
238201,8,8,4.85992431640625,6.3707763671875
239202,8,8,7.3798828125,6.626910400390625
240202,8,8,7.37640380859375,6.626995849609375
241202,8,8,7.37103271484375,6.621435546875
242202,8,8,4.8106689453125,6.616510009765625
243203,9,8,7.09912109375,6.589007568359375
244203,9,8,4.85992431640625,6.337908935546875
245203,9,8,7.43145751953125,6.59442138671875
246204,9,8,7.37982177734375,6.594146728515625
247204,9,8,4.85992431640625,6.342816162109375
248204,9,8,7.36651611328125,6.593475341796875
249204,9,8,7.335456848144531,6.589032745361328
250203,9,8,5.400238037109375,6.39141616821289
251204,9,8,8.296394348144531,6.483952331542969
252203,9,8,8.303535461425781,6.833238983154297
253203,9,8,5.467414855957031,6.670068359375
254204,9,8,8.303672790527344,7.014443206787109
255204,9,8,8.235488891601562,7.09484634399414
256204,9,8,5.467414855957031,6.903605651855469
257203,9,8,8.300994873046875,7.247712707519531
258204,9,8,5.467414855957031,7.05780258178711
259204,9,8,8.356681823730469,7.159925079345703
260205,9,8,8.301406860351562,7.450041961669922
261204,9,8,5.4120025634765625,7.161602783203125
262205,9,8,8.297630310058594,7.161012268066406
263205,9,8,8.30126953125,7.444397735595703
264204,9,8,5.530036926269531,7.167034149169922
265205,9,8,8.300926208496094,7.173577880859375
266205,9,9,8.298011779785156,7.456637573242188
267205,9,9,8.30511474609375,7.457049560546875
268205,9,9,8.294197082519531,7.739727783203125
269206,9,9,5.4746246337890625,7.4515220642089846
270206,9,9,8.291313171386719,7.4505126953125
271207,9,9,5.530036926269531,7.4623161315917965
272207,9,9,8.298728942871094,7.462425994873047
273206,9,9,8.302436828613281,7.462542724609375
274207,9,9,5.4185943603515625,7.451398468017578
275207,9,9,8.287193298339844,7.450025177001953
276208,9,9,5.530036926269531,7.173227691650391
277208,9,9,8.292068481445312,7.171923065185547
278208,9,9,8.304359436035156,7.172939300537109
279208,9,9,5.4125518798828125,7.1667320251464846
280208,9,9,8.293373107910156,7.166938018798828
281208,9,9,5.4746246337890625,7.161396789550781
282208,9,9,8.296737670898438,7.161197662353516
283208,9,9,8.300102233886719,7.1609642028808596
284207,9,9,5.4120025634765625,7.160305023193359
285208,9,9,8.23260498046875,7.15484619140625
286208,10,9,7.9892578125,7.400768280029297
287208,10,9,5.467414855957031,7.118302917480468
288208,10,9,8.307723999023438,7.118639373779297
289207,10,9,8.357093811035156,7.413093566894531
290208,10,9,5.4746246337890625,7.131218719482422
291208,10,9,8.296188354492188,7.4133750915527346
292208,10,9,5.431297302246094,7.1268310546875
293208,10,9,8.302642822265625,7.127085113525391
294208,10,9,5.467414855957031,7.132626342773437
295208,10,9,8.300651550292969,7.139430999755859
296208,10,9,8.144508361816406,7.1549560546875
297208,10,9,5.467414855957031,7.1549560546875
298208,10,9,8.243522644042969,7.148535919189453
299208,10,9,5.4746246337890625,6.860289001464844
300208,10,9,8.293304443359375,7.142156982421875
301208,10,9,5.467414855957031,6.859279632568359
302208,10,9,8.413200378417969,7.157469940185547
303208,10,9,8.296257019042969,7.156831359863281
304208,10,9,5.904335021972656,7.200523376464844
305208,10,9,9.085922241210938,7.27905044555664
306208,10,9,6.0749053955078125,7.072090148925781
307207,10,9,9.222030639648438,7.447551727294922
308208,10,9,6.152496337890625,7.2384490966796875
309208,10,9,9.22271728515625,7.613258361816406
310208,10,9,9.221420288085938,7.7060699462890625
311208,10,9,6.0909271240234375,7.768421173095703
312208,10,9,9.21783447265625,7.848884582519531
313208,10,9,6.1444854736328125,7.633707427978516
314208,10,9,9.225845336914062,7.965858459472656
315208,10,9,6.082916259765625,7.665557861328125
316208,10,9,9.212112426757812,7.979278564453125
317208,10,9,9.291229248046875,7.986198425292969
318208,10,9,6.015167236328125,7.972465515136719
319208,10,9,9.22515869140625,7.972709655761719
320208,10,9,6.0749053955078125,7.658058166503906
321208,10,10,12.4251708984375,8.291482543945312
322208,10,10,6.082916259765625,7.97799072265625
323208,10,10,9.216537475585938,8.285195922851562
324208,10,10,6.013336181640625,7.963945007324218
325208,10,10,8.946075439453125,8.250260925292968
326208,10,10,5.530036926269531,7.882053375244141
327209,10,10,8.293304443359375,7.782260894775391
328208,10,10,5.4746246337890625,7.728206634521484
329209,10,10,8.234527587890625,7.629143524169922
330209,10,10,5.431060791015625,7.564759063720703
331208,10,10,8.35455322265625,7.157697296142578
332208,10,10,8.307014465332031,7.380107116699219
333209,10,10,6.0749053955078125,7.065943908691406
334209,10,10,9.290390014648438,7.393649291992188
335208,10,10,6.0749053955078125,7.106532287597656
336209,10,10,9.16046142578125,7.469574737548828
337209,10,10,6.0749053955078125,7.247734832763672
338210,10,9,9.216094970703125,7.6218818664550785
339209,10,9,6.0749053955078125,7.4059196472167965
340210,10,9,9.222183227539062,7.78503189086914
341210,10,9,9.286346435546875,7.878211212158203
342210,10,9,6.018524169921875,7.649362182617187
343210,10,9,9.222793579101562,7.964151000976562
344209,10,9,6.0749053955078125,7.6426025390625
345210,10,9,9.211044311523438,7.956216430664062
346211,10,9,6.082916259765625,7.6484619140625
347211,10,8,12.36505126953125,8.277476501464843
348210,10,8,5.731773376464844,7.929044342041015
349211,10,8,8.304977416992188,8.152051544189453
350211,10,8,5.4746246337890625,7.777295684814453
351212,10,8,8.294883728027344,7.6781494140625
352212,10,8,8.361968994140625,7.912493896484375
353212,10,8,5.467414855957031,7.536956024169922
354212,10,8,8.253349304199219,7.754800415039062
355213,10,8,5.467414855957031,7.3804374694824215
356213,10,8,8.673042297363281,7.6394500732421875
357213,10,7,12.43829345703125,7.6467742919921875
358212,10,7,6.0749053955078125,7.681087493896484
359213,10,7,9.16259765625,7.766849517822266
360213,10,7,6.0749053955078125,7.826877593994141
361213,10,7,9.220657348632812,7.919454956054688
362213,10,7,9.217681884765625,8.005026245117188
363214,10,7,6.082916259765625,8.066576385498047
364213,10,7,9.152984619140625,8.156539916992188
365214,10,7,9.210807800292969,8.53087921142578
366213,10,7,5.404792785644531,8.204054260253907
367213,10,7,8.293785095214844,7.789603424072266
368214,10,6,8.362556457519531,8.018368530273438
369214,10,6,5.478416442871094,7.649950408935547
370213,10,6,9.219894409179688,7.964449310302735
371213,10,6,9.217910766601562,7.96417465209961
372213,10,6,6.0749053955078125,7.6498970031738285
373214,10,6,9.214935302734375,7.9630989074707035
374214,10,6,9.122161865234375,7.9600166320800785
375213,10,6,9.154434204101562,7.954379272460938
376214,10,6,6.0749053955078125,8.021390533447265
377213,10,5,9.225479125976562,8.114559936523438
378213,10,5,8.754570007324219,8.153761291503907
379214,10,5,7.403694152832031,8.3462890625
380214,10,5,8.564117431640625,8.280711364746093
381213,10,5,6.0213470458984375,7.961054992675781
382213,10,5,9.212265014648438,8.274790954589843
383214,10,5,9.228363037109375,8.276133728027343
384214,10,5,9.281692504882812,8.292086791992187
385213,10,5,5.904396057128906,7.967082977294922
386213,10,5,8.299758911132812,8.189568328857423
387214,10,5,8.361946105957031,8.10321502685547
388214,10,4,8.2344970703125,8.051207733154296
389213,10,4,5.5372467041015625,7.86456298828125
390213,10,4,8.295021057128906,7.837653350830078
391214,10,4,8.302299499511719,8.065748596191407
392213,10,4,8.293167114257812,7.973838806152344
393214,10,4,8.356887817382812,7.886691284179688
394213,10,4,5.842864990234375,7.542808532714844
395214,10,4,9.284286499023438,7.880797576904297
396214,10,4,9.224700927734375,7.9732917785644535
397214,10,4,9.214706420898438,8.058567810058594
398213,10,3,9.216018676757812,8.156719970703126
399214,10,3,9.227676391601562,8.525762939453125
400216,10,3,6.152801513671875,8.311540985107422
401216,10,3,7.881103515625,8.26942138671875
402216,10,3,6.453712463378906,8.08547592163086
403216,10,3,6.504608154296875,7.900247955322266
404216,10,3,6.8204803466796875,7.998009490966797
405217,10,3,8.306488037109375,7.900229644775391
406217,10,3,8.293647766113281,7.807124328613281
407217,10,3,8.229148864746094,7.708568572998047
408217,10,2,8.966056823730469,7.683572387695312
409217,10,2,9.217376708984375,7.682542419433593
410217,10,2,9.21051025390625,7.988313293457031
411217,10,2,9.296875,8.129890441894531
412217,10,2,9.221878051757812,8.406707000732421
413217,10,2,9.155120849609375,8.671758270263672
414217,10,2,9.159049987792969,8.905615234375
415217,10,2,8.290557861328125,8.904022216796875
416217,10,2,8.241058349609375,8.898763275146484
417218,10,2,7.374267578125,8.813275146484376
418218,10,1,4.8665771484375,8.403327178955077
419218,10,1,7.37139892578125,8.218729400634766
420218,10,1,8.214752197265625,8.119153594970703
421218,10,1,12.35504150390625,8.424970245361328
422218,10,1,9.225692749023438,8.42535171508789
423218,10,1,8.6083984375,8.370679473876953
424218,10,1,8.298797607421875,8.284654235839843
425218,10,1,8.291725158691406,8.284770965576172
426218,10,1,8.666305541992188,8.327295684814453
427218,10,1,9.165779113769531,8.506446838378906
428218,10,1,8.297012329101562,8.849490356445312
429218,10,0,8.297393798828125,8.94208984375
430218,10,0,5.4746246337890625,8.668077087402343
431218,10,0,5.475425720214844,7.980115509033203
432218,10,0,5.467414855957031,7.604287719726562
433218,10,0,5.4746246337890625,7.290910339355468
434217,10,0,5.795494079589844,7.040579986572266
435217,10,0,6.0749053955078125,6.818898010253906
436218,10,0,6.082916259765625,6.56055908203125
437218,10,0,6.0749053955078125,6.251471710205078
438218,9,0,5.8452911376953125,6.006299591064453
439218,9,0,5.4120025634765625,5.717760467529297
440218,9,0,5.530036926269531,5.723301696777344
441219,9,0,5.4746246337890625,5.7232215881347654
442218,9,0,5.467414855957031,5.7232215881347654
443218,9,0,5.4746246337890625,5.7232215881347654
444218,9,0,5.467414855957031,5.6904136657714846
445218,9,0,5.467414855957031,5.629664611816406
446218,9,0,5.419212341308594,5.563294219970703
447217,9,0,5.530036926269531,5.508807373046875
448218,8,0,5.125144958496094,5.4367927551269535
449218,8,0,4.85992431640625,5.381584930419922
450218,8,0,4.85992431640625,5.314573669433594
451218,8,0,4.81707763671875,5.248818969726562
452217,8,0,4.85992431640625,5.188069915771484
453217,8,0,4.85992431640625,5.126599884033203
454218,8,0,4.8663330078125,5.06649169921875
455218,8,0,4.85992431640625,5.0057426452636715
456218,8,0,4.9219970703125,4.956021118164062
457219,8,0,4.8106689453125,4.884084320068359
458219,7,0,4.682456970214844,4.839815521240235
459218,7,0,4.2580413818359375,4.7796272277832035
460218,7,0,4.3067474365234375,4.7243095397949215
461219,7,0,4.252433776855469,4.667845153808594
462218,7,0,4.252433776855469,4.607096099853516
463219,7,0,4.2580413818359375,4.546907806396485
464219,7,0,4.267280578613281,4.487002563476563
465219,7,0,4.252433776855469,4.4262535095214846
466219,7,0,4.252433776855469,4.359297180175782
467219,7,0,4.2580413818359375,4.304034423828125
468219,6,0,3.9176712036132812,4.227555847167968
469219,6,0,3.649749755859375,4.166726684570312
470219,6,0,3.6449432373046875,4.100546264648438
471219,6,0,3.609100341796875,4.036212921142578
472219,6,0,3.6449432373046875,3.9754638671875
473219,6,0,3.6449432373046875,3.914154052734375
474219,6,0,3.649749755859375,3.8524009704589846
475220,6,0,3.6449432373046875,3.7916519165039064
476219,6,0,3.691497802734375,3.7355583190917967
477220,6,0,3.6449432373046875,3.6742485046386717
478220,5,0,3.2594451904296875,3.6084259033203123
479220,5,0,3.0414581298828125,3.547596740722656
480220,5,0,3.0374526977539062,3.486847686767578
481220,5,0,3.0374526977539062,3.4296829223632814
482220,5,0,3.0414581298828125,3.369334411621094
483220,5,0,3.0066680908203125,3.3055068969726564
484220,5,0,2.9569244384765625,3.236224365234375
485220,5,0,3.0374526977539062,3.175475311279297
486220,5,0,3.0374526977539062,3.11007080078125
487220,5,0,3.0414581298828125,3.0497222900390626
488219,4,0,2.6362762451171875,2.9874053955078126
489219,4,0,2.40533447265625,2.9237930297851564
490219,4,0,2.43316650390625,2.863364410400391
491220,4,0,2.429962158203125,2.8026153564453127
492220,4,0,2.43316650390625,2.7417861938476564
493220,4,0,2.43316650390625,2.68443603515625
494220,4,0,2.429962158203125,2.6317398071289064
495220,4,0,2.457794189453125,2.573773956298828
496220,4,0,2.43316650390625,2.5133453369140626
497220,4,0,2.40557861328125,2.449757385253906
498220,3,0,2.0389480590820312,2.3900245666503905
499220,3,0,1.8224716186523438,2.33173828125
500220,3,0,1.8224716186523438,2.270668792724609
501220,3,0,1.8248748779296875,2.2101600646972654
502220,3,0,1.8224716186523438,2.149090576171875
503219,3,0,1.8248748779296875,2.0882614135742186
504220,3,0,1.8224716186523438,2.0275123596191404
505220,3,0,1.8224716186523438,1.9639801025390624
506220,3,0,1.8248748779296875,1.9031509399414062
507219,3,0,1.8433456420898438,1.8469276428222656
508220,2,0,1.4167404174804688,1.7847068786621094
509220,2,0,1.216583251953125,1.7241180419921875
510220,2,0,1.2149810791015625,1.6633689880371094
511220,2,0,1.216583251953125,1.6025398254394532
512220,2,0,1.2149810791015625,1.541790771484375
513220,2,0,1.2288970947265625,1.4821929931640625
514220,2,0,1.216583251953125,1.4216041564941406
515220,2,0,1.202667236328125,1.3596237182617188
516219,2,0,1.2149810791015625,1.2986343383789063
517219,2,0,1.216583251953125,1.2359580993652344
518220,1,0,0.6949920654296875,1.1637832641601562
519220,1,0,0.6144485473632812,1.103569793701172
520220,1,0,0.6082916259765625,1.042900848388672
521220,1,0,0.6074905395507812,0.9819915771484375
522220,1,0,0.6090927124023438,0.9214027404785157
523219,1,0,0.6074905395507812,0.8592620849609375
524220,1,0,0.6074905395507812,0.7983528137207031
525220,1,0,0.6152496337890625,0.7396110534667969
526220,1,0,0.6074905395507812,0.6788619995117188
527220,1,0,0.6082916259765625,0.6180328369140625
528220,0,0,0.31121063232421875,0.5796546936035156
529220,0,0,0,0.5182098388671875
530220,0,0,0,0.45738067626953127
531221,0,0,0,0.39663162231445315
532221,0,0,0,0.33572235107421877
533221,0,0,0,0.27497329711914065
534221,0,0,0,0.2142242431640625
535221,0,0,0,0.15269927978515624
536221,0,0,0,0.09195022583007813
537222,0,0,0,0.031121063232421874
